Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating
2024-10-12,六,06:00:00,星漢燦爛#10,1007-1103,06:00~06:15,0.04386381
2024-10-12,六,07:00:00,蠟筆小新#82,1007-1103,07:00~07:15,0.05203308
2024-10-12,六,07:30:00,蠟筆小新#83,1007-1103,07:30~07:45,0.06101191
2024-10-12,六,08:00:00,蠟筆小新#84,1007-1103,08:00~08:15,0.08485734
2024-10-12,六,08:30:00,蠟筆小新#85,1007-1103,08:30~08:45,0.10627407
2024-10-12,六,09:00:00,星漢燦爛#6,1007-1103,09:00~09:15,0.11849117
2024-10-12,六,10:00:00,星漢燦爛#7,1007-1103,10:00~10:15,0.18583243
2024-10-12,六,11:00:00,星漢燦爛#8,1007-1103,11:00~11:15,0.25118657
2024-10-12,六,12:00:00,星漢燦爛#9,1007-1103,12:00~12:15,0.28901543
2024-10-12,六,13:00:00,星漢燦爛#10,1007-1103,13:00~13:15,0.33574952
2024-10-12,六,14:00:00,蠟筆小新#82,1007-1103,14:00~14:15,0.22218935
2024-10-12,六,14:30:00,蠟筆小新#83,1007-1103,14:30~14:45,0.19812313
2024-10-12,六,15:00:00,蠟筆小新#84,1007-1103,15:00~15:15,0.21666957
2024-10-12,六,15:30:00,蠟筆小新#85,1007-1103,15:30~15:45,0.22432366
2024-10-12,六,16:00:00,蠟筆小新大電影-春日部野生王國,1007-1103,16:00~16:15,0.22491244
2024-10-12,六,18:00:00,星漢燦爛#6,1007-1103,18:00~18:15,0.22932826
2024-10-12,六,19:00:00,星漢燦爛#7,1007-1103,19:00~19:15,0.23712954
2024-10-12,六,20:00:00,星漢燦爛#8,1007-1103,20:00~20:15,0.32434199
2024-10-12,六,21:00:00,星漢燦爛#9,1007-1103,21:00~21:15,0.32875781
2024-10-12,六,22:00:00,星漢燦爛#10,1007-1103,22:00~22:15,0.29232729
2024-10-12,六,23:00:00,蠟筆小新#84,1007-1103,23:00~23:15,0.09972394
2024-10-12,六,23:30:00,蠟筆小新#85,1007-1103,23:30~23:45,0.05865681
2024-10-13,日,00:00:00,蠟筆小新#86,1007-1103,00:00~00:15,0.04879625
2024-10-13,日,00:30:00,蠟筆小新#87,1007-1103,00:30~00:45,0.0439387
2024-10-13,日,01:00:00,蠟筆小新#88,1007-1103,01:00~01:15,0.04136273
2024-10-13,日,01:30:00,蠟筆小新#89,1007-1103,01:30~01:45,0.0351068
2024-10-13,日,02:00:00,星漢燦爛#11,1007-1103,02:00~02:15,0.02796768
2024-10-13,日,03:00:00,星漢燦爛#12,1007-1103,03:00~03:15,0.02575971
2024-10-13,日,04:00:00,星漢燦爛#13,1007-1103,04:00~04:15,0.02737889
2024-10-13,日,05:00:00,星漢燦爛#14,1007-1103,05:00~05:15,0.03024926
2024-10-13,日,06:00:00,星漢燦爛#15,1007-1103,06:00~06:15,0.0445275
2024-10-13,日,07:00:00,蠟筆小新#86,1007-1103,07:00~07:15,0.04967944
2024-10-13,日,07:30:00,蠟筆小新#87,1007-1103,07:30~07:45,0.06094011
2024-10-13,日,08:00:00,蠟筆小新#88,1007-1103,08:00~08:15,0.088687
2024-10-13,日,08:30:00,蠟筆小新#89,1007-1103,08:30~08:45,0.10539401
2024-10-13,日,09:00:00,星漢燦爛#11,1007-1103,09:00~09:15,0.12828335
2024-10-13,日,10:00:00,星漢燦爛#12,1007-1103,10:00~10:15,0.22845182
2024-10-13,日,11:00:00,星漢燦爛#13,1007-1103,11:00~11:15,0.28688956
2024-10-13,日,12:00:00,星漢燦爛#14,1007-1103,12:00~12:15,0.29542706
2024-10-13,日,13:00:00,星漢燦爛#15,1007-1103,13:00~13:15,0.34135294
2024-10-13,日,14:00:00,蠟筆小新#86,1007-1103,14:00~14:15,0.22624384
2024-10-13,日,14:30:00,蠟筆小新#87,1007-1103,14:30~14:45,0.21181841
2024-10-13,日,15:00:00,蠟筆小新#88,1007-1103,15:00~15:15,0.23544374
2024-10-13,日,15:30:00,蠟筆小新#89,1007-1103,15:30~15:45,0.23279417
2024-10-13,日,16:00:00,蠟筆小新大電影-我的超時空新娘,1007-1103,16:00~16:15,0.22182789
2024-10-13,日,18:00:00,星漢燦爛#11,1007-1103,18:00~18:15,0.22624384
2024-10-13,日,19:00:00,星漢燦爛#12,1007-1103,19:00~19:15,0.27584968
2024-10-13,日,20:00:00,星漢燦爛#13,1007-1103,20:00~20:15,0.32832589
2024-10-13,日,21:00:00,星漢燦爛#14,1007-1103,21:00~21:15,0.30013741
2024-10-13,日,22:00:00,星漢燦爛#15,1007-1103,22:00~22:15,0.247514
2024-10-13,日,23:00:00,蠟筆小新#88,1007-1103,23:00~23:15,0.08537504
2024-10-13,日,23:30:00,蠟筆小新#89,1007-1103,23:30~23:45,0.05792255
2024-10-14,一,00:00:00,你也有今天#31,1007-1103,00:00~00:15,0.04511928
2024-10-14,一,01:00:00,你也有今天#32,1007-1103,01:00~01:15,0.03930456
2024-10-14,一,02:00:00,菜鳥天兵神救援#2,1007-1103,02:00~02:15,0.02068274
2024-10-14,一,03:00:00,菜鳥天兵神救援#3,1007-1103,03:00~03:15,0.01302792
2024-10-14,一,04:00:00,我的小確幸#25,1007-1103,04:00~04:15,0.01317512
2024-10-14,一,05:00:00,我的小確幸#26,1007-1103,05:00~05:15,0.01847462
2024-10-14,一,06:00:00,蠟筆小新#481,1007-1103,06:00~06:15,0.02517258
2024-10-14,一,06:30:00,蠟筆小新#482,1007-1103,06:30~06:45,0.04497207
2024-10-14,一,07:00:00,你也有今天#33,1007-1103,07:00~07:15,0.05888324
2024-10-14,一,08:00:00,你也有今天#34,1007-1103,08:00~08:15,0.11202536
2024-10-14,一,09:00:00,少年白馬醉春風#5,1007-1103,09:00~09:15,0.12505327
2024-10-14,一,10:00:00,少年白馬醉春風#6,1007-1103,10:00~10:15,0.16627154
2024-10-14,一,11:00:00,恩愛兩不疑#15,1007-1103,11:00~11:15,0.1529492
2024-10-14,一,12:00:00,恩愛兩不疑#16,1007-1103,12:00~12:15,0.14205581
2024-10-14,一,13:00:00,少年白馬醉春風#5,1007-1103,13:00~13:15,0.15935276
2024-10-14,一,14:00:00,少年白馬醉春風#6,1007-1103,14:00~14:15,0.20815224
2024-10-14,一,15:00:00,知否知否應是綠肥紅瘦#27,1007-1103,15:00~15:15,0.21102279
2024-10-14,一,16:00:00,知否知否應是綠肥紅瘦#28,1007-1103,16:00~16:15,0.23781467
2024-10-14,一,17:00:00,兩不疑S1#11,1007-1103,17:00~17:15,0.200203
2024-10-14,一,17:30:00,兩不疑S1#12(完),1007-1103,17:30~17:45,0.18452534
2024-10-14,一,18:00:00,蠟筆小新#483,1007-1103,18:00~18:15,0.22839335
2024-10-14,一,18:30:00,蠟筆小新#484,1007-1103,18:30~18:45,0.26629943
2024-10-14,一,19:00:00,知否知否應是綠肥紅瘦#29,1007-1103,19:00~19:15,0.23913954
2024-10-14,一,20:00:00,知否知否應是綠肥紅瘦#30,1007-1103,20:00~20:15,0.33585525
2024-10-14,一,21:00:00,醫師好辣#214,1007-1103,21:00~21:15,0.17679691
2024-10-14,一,22:00:00,少年白馬醉春風#7,1007-1103,22:00~22:15,0.13410657
2024-10-14,一,23:00:00,少年白馬醉春風#8,1007-1103,23:00~23:15,0.09995429
2024-10-15,二,00:00:00,你也有今天#33,1007-1103,00:00~00:15,0.04828127
2024-10-15,二,01:00:00,你也有今天#34,1007-1103,01:00~01:15,0.03238378
2024-10-15,二,02:00:00,菜鳥天兵神救援#4,1007-1103,02:00~02:15,0.02185905
2024-10-15,二,03:00:00,菜鳥天兵神救援#5,1007-1103,03:00~03:15,0.01545589
2024-10-15,二,04:00:00,我的小確幸#27,1007-1103,04:00~04:15,0.0150143
2024-10-15,二,05:00:00,我的小確幸#28(完),1007-1103,05:00~05:15,0.02097586
2024-10-15,二,06:00:00,蠟筆小新#483,1007-1103,06:00~06:15,0.02642222
2024-10-15,二,06:30:00,蠟筆小新#484,1007-1103,06:30~06:45,0.0434237
2024-10-15,二,07:00:00,你也有今天#35,1007-1103,07:00~07:15,0.0585116
2024-10-15,二,08:00:00,你也有今天#36(完),1007-1103,08:00~08:15,0.10458488
2024-10-15,二,09:00:00,少年白馬醉春風#7,1007-1103,09:00~09:15,0.12379435
2024-10-15,二,10:00:00,少年白馬醉春風#8,1007-1103,10:00~10:15,0.15742932
2024-10-15,二,11:00:00,恩愛兩不疑#17,1007-1103,11:00~11:15,0.15198295
2024-10-15,二,12:00:00,恩愛兩不疑#18,1007-1103,12:00~12:15,0.1458006
2024-10-15,二,13:00:00,少年白馬醉春風#7,1007-1103,13:00~13:15,0.16383247
2024-10-15,二,14:00:00,少年白馬醉春風#8,1007-1103,14:00~14:15,0.19548026
2024-10-15,二,15:00:00,知否知否應是綠肥紅瘦#29,1007-1103,15:00~15:15,0.19783544
2024-10-15,二,16:00:00,知否知否應是綠肥紅瘦#30,1007-1103,16:00~16:15,0.2467791
2024-10-15,二,17:00:00,萌妻食神S1#1,1007-1103,17:00~17:15,0.19989622
2024-10-15,二,17:30:00,萌妻食神S1#2,1007-1103,17:30~17:45,0.18745791
2024-10-15,二,18:00:00,蠟筆小新#485,1007-1103,18:00~18:15,0.23522398
2024-10-15,二,18:30:00,蠟筆小新#486,1007-1103,18:30~18:45,0.29160119
2024-10-15,二,19:00:00,知否知否應是綠肥紅瘦#31,1007-1103,19:00~19:15,0.27805889
2024-10-15,二,20:00:00,知否知否應是綠肥紅瘦#32,1007-1103,20:00~20:15,0.39979245
2024-10-15,二,21:00:00,醫師好辣#215,1007-1103,21:00~21:15,0.17259081
2024-10-15,二,22:00:00,少年白馬醉春風#9,1007-1103,22:00~22:15,0.14248862
2024-10-15,二,23:00:00,少年白馬醉春風#10,1007-1103,23:00~23:15,0.12357355
2024-10-16,三,00:00:00,你也有今天#35,1007-1103,00:00~00:15,0.05062825
2024-10-16,三,01:00:00,你也有今天#36(完),1007-1103,01:00~01:15,0.03333517
2024-10-16,三,02:00:00,菜鳥天兵神救援#6,1007-1103,02:00~02:15,0.02089887
2024-10-16,三,03:00:00,菜鳥天兵神救援#7,1007-1103,03:00~03:15,0.01273065
2024-10-16,三,04:00:00,盛裝#1,1007-1103,04:00~04:15,0.01317218
2024-10-16,三,05:00:00,盛裝#2,1007-1103,05:00~05:15,0.01729308
2024-10-16,三,06:00:00,蠟筆小新#485,1007-1103,06:00~06:15,0.02435749
2024-10-16,三,06:30:00,蠟筆小新#486,1007-1103,06:30~06:45,0.0468017
2024-10-16,三,07:00:00,倚天屠龍記#1,1007-1103,07:00~07:15,0.05114337
2024-10-16,三,08:00:00,倚天屠龍記#2,1007-1103,08:00~08:15,0.06983461
2024-10-16,三,09:00:00,少年白馬醉春風#9,1007-1103,09:00~09:15,0.10007911
2024-10-16,三,10:00:00,少年白馬醉春風#10,1007-1103,10:00~10:15,0.15615284
2024-10-16,三,11:00:00,恩愛兩不疑#19,1007-1103,11:00~11:15,0.14607134
2024-10-16,三,12:00:00,恩愛兩不疑#20,1007-1103,12:00~12:15,0.14599776
2024-10-16,三,13:00:00,少年白馬醉春風#9,1007-1103,13:00~13:15,0.16454183
2024-10-16,三,14:00:00,少年白馬醉春風#10,1007-1103,14:00~14:15,0.20869437
2024-10-16,三,15:00:00,知否知否應是綠肥紅瘦#31,1007-1103,15:00~15:15,0.20148279
2024-10-16,三,16:00:00,知否知否應是綠肥紅瘦#32,1007-1103,16:00~16:15,0.26329636
2024-10-16,三,17:00:00,萌妻食神S1#3,1007-1103,17:00~17:15,0.19677318
2024-10-16,三,17:30:00,萌妻食神S1#4,1007-1103,17:30~17:45,0.17815553
2024-10-16,三,18:00:00,蠟筆小新#487,1007-1103,18:00~18:15,0.23187446
2024-10-16,三,18:30:00,蠟筆小新#488,1007-1103,18:30~18:45,0.29067093
2024-10-16,三,19:00:00,知否知否應是綠肥紅瘦#33,1007-1103,19:00~19:15,0.29449749
2024-10-16,三,20:00:00,知否知否應是綠肥紅瘦#34,1007-1103,20:00~20:15,0.39317843
2024-10-16,三,21:00:00,醫師好辣#216,1007-1103,21:00~21:15,0.17138547
2024-10-16,三,22:00:00,少年白馬醉春風#11,1007-1103,22:00~22:15,0.15534338
2024-10-16,三,23:00:00,少年白馬醉春風#12,1007-1103,23:00~23:15,0.12782162
2024-10-17,四,00:00:00,倚天屠龍記#1,1007-1103,00:00~00:15,0.05724351
2024-10-17,四,01:00:00,倚天屠龍記#2,1007-1103,01:00~01:15,0.03311
2024-10-17,四,02:00:00,菜鳥天兵神救援#8,1007-1103,02:00~02:15,0.01949811
2024-10-17,四,03:00:00,菜鳥天兵神救援#9,1007-1103,03:00~03:15,0.01405336
2024-10-17,四,04:00:00,盛裝#3,1007-1103,04:00~04:15,0.01383262
2024-10-17,四,05:00:00,盛裝#4,1007-1103,05:00~05:15,0.01537776
2024-10-17,四,06:00:00,蠟筆小新#487,1007-1103,06:00~06:15,0.02435424
2024-10-17,四,06:30:00,蠟筆小新#488,1007-1103,06:30~06:45,0.04628042
2024-10-17,四,07:00:00,倚天屠龍記#3,1007-1103,07:00~07:15,0.04363162
2024-10-17,四,08:00:00,倚天屠龍記#4,1007-1103,08:00~08:15,0.06798587
2024-10-17,四,09:00:00,少年白馬醉春風#11,1007-1103,09:00~09:15,0.10227311
2024-10-17,四,10:00:00,少年白馬醉春風#12,1007-1103,10:00~10:15,0.14818565
2024-10-17,四,11:00:00,恩愛兩不疑#21,1007-1103,11:00~11:15,0.1470084
2024-10-17,四,12:00:00,恩愛兩不疑#22,1007-1103,12:00~12:15,0.15083445
2024-10-17,四,13:00:00,少年白馬醉春風#11,1007-1103,13:00~13:15,0.16304836
2024-10-17,四,14:00:00,少年白馬醉春風#12,1007-1103,14:00~14:15,0.19292093
2024-10-17,四,15:00:00,知否知否應是綠肥紅瘦#33,1007-1103,15:00~15:15,0.20476696
2024-10-17,四,16:00:00,知否知否應是綠肥紅瘦#34,1007-1103,16:00~16:15,0.25803727
2024-10-17,四,17:00:00,萌妻食神S1#5,1007-1103,17:00~17:15,0.20005798
2024-10-17,四,17:30:00,萌妻食神S1#6,1007-1103,17:30~17:45,0.17364356
2024-10-17,四,18:00:00,蠟筆小新#489,1007-1103,18:00~18:15,0.21602436
2024-10-17,四,18:30:00,蠟筆小新#490,1007-1103,18:30~18:45,0.26782311
2024-10-17,四,19:00:00,知否知否應是綠肥紅瘦#35,1007-1103,19:00~19:15,0.30056522
2024-10-17,四,20:00:00,知否知否應是綠肥紅瘦#36,1007-1103,20:00~20:15,0.41622949
2024-10-17,四,21:00:00,醫師好辣#333,1007-1103,21:00~21:15,0.17121549
2024-10-17,四,22:00:00,少年白馬醉春風#13,1007-1103,22:00~22:15,0.14215227
2024-10-17,四,23:00:00,少年白馬醉春風#14,1007-1103,23:00~23:15,0.12162407
2024-10-18,五,00:00:00,倚天屠龍記#3,1007-1103,00:00~00:15,0.05091114
2024-10-18,五,01:00:00,倚天屠龍記#4,1007-1103,01:00~01:15,0.03207696
2024-10-18,五,02:00:00,菜鳥天兵神救援#10,1007-1103,02:00~02:15,0.02059988
2024-10-18,五,03:00:00,菜鳥天兵神救援#11,1007-1103,03:00~03:15,0.01368421
2024-10-18,五,04:00:00,盛裝#5,1007-1103,04:00~04:15,0.01272779
2024-10-18,五,05:00:00,盛裝#6,1007-1103,05:00~05:15,0.01559705
2024-10-18,五,06:00:00,蠟筆小新#489,1007-1103,06:00~06:15,0.02273344
2024-10-18,五,06:30:00,蠟筆小新#490,1007-1103,06:30~06:45,0.04245047
2024-10-18,五,07:00:00,倚天屠龍記#5,1007-1103,07:00~07:15,0.04105262
2024-10-18,五,08:00:00,倚天屠龍記#6,1007-1103,08:00~08:15,0.07011317
2024-10-18,五,09:00:00,少年白馬醉春風#13,1007-1103,09:00~09:15,0.10366156
2024-10-18,五,10:00:00,少年白馬醉春風#14,1007-1103,10:00~10:15,0.14677417
2024-10-18,五,11:00:00,恩愛兩不疑#23,1007-1103,11:00~11:15,0.14140348
2024-10-18,五,12:00:00,恩愛兩不疑#24,1007-1103,12:00~12:15,0.14692131
2024-10-18,五,13:00:00,少年白馬醉春風#13,1007-1103,13:00~13:15,0.15714768
2024-10-18,五,14:00:00,少年白馬醉春風#14,1007-1103,14:00~14:15,0.18812108
2024-10-18,五,15:00:00,知否知否應是綠肥紅瘦#35,1007-1103,15:00~15:15,0.20636669
2024-10-18,五,16:00:00,知否知否應是綠肥紅瘦#36,1007-1103,16:00~16:15,0.27390488
2024-10-18,五,17:00:00,萌妻食神S1#7,1007-1103,17:00~17:15,0.19820031
2024-10-18,五,17:30:00,萌妻食神S1#8,1007-1103,17:30~17:45,0.17311259
2024-10-18,五,18:00:00,蠟筆小新#404,1007-1103,18:00~18:15,0.20982453
2024-10-18,五,18:30:00,蠟筆小新#405,1007-1103,18:30~18:45,0.26169209
2024-10-18,五,19:00:00,知否知否應是綠肥紅瘦#37,1007-1103,19:00~19:15,0.2956819
2024-10-18,五,20:00:00,知否知否應是綠肥紅瘦#38,1007-1103,20:00~20:15,0.44451605
2024-10-18,五,21:00:00,醫師好辣#334,1007-1103,21:00~21:15,0.18775322
2024-10-18,五,22:00:00,少年白馬醉春風#15,1007-1103,22:00~22:15,0.1535427
2024-10-18,五,23:00:00,少年白馬醉春風#16,1007-1103,23:00~23:15,0.14206562
2024-10-19,六,00:00:00,蠟筆小新#90,1007-1103,00:00~00:15,0.05046808
2024-10-19,六,00:30:00,蠟筆小新#91,1007-1103,00:30~00:45,0.03391514
2024-10-19,六,01:00:00,蠟筆小新#92,1007-1103,01:00~01:15,0.02891247
2024-10-19,六,01:30:00,蠟筆小新#93,1007-1103,01:30~01:45,0.02810322
2024-10-19,六,02:00:00,星漢燦爛#16,1007-1103,02:00~02:15,0.02354196
2024-10-19,六,03:00:00,星漢燦爛#17,1007-1103,03:00~03:15,0.02354196
2024-10-19,六,04:00:00,星漢燦爛#18,1007-1103,04:00~04:15,0.02523404
2024-10-19,六,05:00:00,星漢燦爛#19,1007-1103,05:00~05:15,0.03134024
2024-10-19,六,06:00:00,星漢燦爛#20,1007-1103,06:00~06:15,0.04266981
2024-10-19,六,07:00:00,蠟筆小新#90,1007-1103,07:00~07:15,0.04958526
2024-10-19,六,07:30:00,蠟筆小新#91,1007-1103,07:30~07:45,0.06098839
2024-10-19,六,08:00:00,蠟筆小新#92,1007-1103,08:00~08:15,0.0874731
2024-10-19,六,08:30:00,蠟筆小新#93,1007-1103,08:30~08:45,0.11410495
2024-10-19,六,09:00:00,星漢燦爛#16,1007-1103,09:00~09:15,0.11932832
2024-10-19,六,10:00:00,星漢燦爛#17,1007-1103,10:00~10:15,0.20658071
2024-10-19,六,11:00:00,星漢燦爛#18,1007-1103,11:00~11:15,0.24895625
2024-10-19,六,12:00:00,星漢燦爛#19,1007-1103,12:00~12:15,0.2908168
2024-10-19,六,13:00:00,星漢燦爛#20,1007-1103,13:00~13:15,0.33988707
2024-10-19,六,14:00:00,蠟筆小新#90,1007-1103,14:00~14:15,0.22188299
2024-10-19,六,14:30:00,蠟筆小新#91,1007-1103,14:30~14:45,0.19311765
2024-10-19,六,15:00:00,蠟筆小新#92,1007-1103,15:00~15:15,0.21136267
2024-10-19,六,15:30:00,蠟筆小新#93,1007-1103,15:30~15:45,0.21923452
2024-10-19,六,16:00:00,蠟筆小新大電影-黃金間諜大作戰,1007-1103,16:00~16:15,0.21798385
2024-10-19,六,18:00:00,星漢燦爛#16,1007-1103,18:00~18:15,0.20672785
2024-10-19,六,19:00:00,星漢燦爛#17,1007-1103,19:00~19:15,0.25874087
2024-10-19,六,20:00:00,星漢燦爛#18,1007-1103,20:00~20:15,0.31892001
2024-10-19,六,21:00:00,星漢燦爛#19,1007-1103,21:00~21:15,0.31450589
2024-10-19,六,22:00:00,星漢燦爛#20,1007-1103,22:00~22:15,0.26580346
2024-10-19,六,23:00:00,蠟筆小新#92,1007-1103,23:00~23:15,0.08511891
2024-10-19,六,23:30:00,蠟筆小新#93,1007-1103,23:30~23:45,0.05238086
2024-10-20,日,00:00:00,蠟筆小新#94,1007-1103,00:00~00:15,0.04428926
2024-10-20,日,00:30:00,蠟筆小新#95,1007-1103,00:30~00:45,0.03921292
2024-10-20,日,01:00:00,蠟筆小新#96,1007-1103,01:00~01:15,0.03318016
2024-10-20,日,01:30:00,蠟筆小新#97,1007-1103,01:30~01:45,0.03001664
2024-10-20,日,02:00:00,星漢燦爛#21,1007-1103,02:00~02:15,0.02589671
2024-10-20,日,03:00:00,星漢燦爛#22,1007-1103,03:00~03:15,0.02685312
2024-10-20,日,04:00:00,星漢燦爛#23,1007-1103,04:00~04:15,0.02957522
2024-10-20,日,05:00:00,星漢燦爛#24,1007-1103,05:00~05:15,0.03693224
2024-10-20,日,06:00:00,星漢燦爛#25,1007-1103,06:00~06:15,0.05326482
2024-10-20,日,07:00:00,蠟筆小新#94,1007-1103,07:00~07:15,0.05098415
2024-10-20,日,07:30:00,蠟筆小新#95,1007-1103,07:30~07:45,0.06135755
2024-10-20,日,08:00:00,蠟筆小新#96,1007-1103,08:00~08:15,0.08342861
2024-10-20,日,08:30:00,蠟筆小新#97,1007-1103,08:30~08:45,0.10682393
2024-10-20,日,09:00:00,星漢燦爛#21,1007-1103,09:00~09:15,0.13154352
2024-10-20,日,10:00:00,星漢燦爛#22,1007-1103,10:00~10:15,0.2421931
2024-10-20,日,11:00:00,星漢燦爛#23,1007-1103,11:00~11:15,0.30980411
2024-10-20,日,12:00:00,星漢燦爛#24,1007-1103,12:00~12:15,0.36218609
2024-10-20,日,13:00:00,星漢燦爛#25,1007-1103,13:00~13:15,0.42207224
2024-10-20,日,14:00:00,蠟筆小新#94,1007-1103,14:00~14:15,0.24756372
2024-10-20,日,14:30:00,蠟筆小新#95,1007-1103,14:30~14:45,0.20982221
2024-10-20,日,15:00:00,蠟筆小新#96,1007-1103,15:00~15:15,0.22931831
2024-10-20,日,15:30:00,蠟筆小新#97,1007-1103,15:30~15:45,0.23424752
2024-10-20,日,16:00:00,蠟筆小新大電影-超級美味B級美食大逃亡,1007-1103,16:00~16:15,0.23542464
2024-10-20,日,18:00:00,星漢燦爛#21,1007-1103,18:00~18:15,0.23321753
2024-10-20,日,19:00:00,星漢燦爛#22,1007-1103,19:00~19:15,0.29604648
2024-10-20,日,20:00:00,星漢燦爛#23,1007-1103,20:00~20:15,0.37601729
2024-10-20,日,21:00:00,星漢燦爛#24,1007-1103,21:00~21:15,0.38013722
2024-10-20,日,22:00:00,星漢燦爛#25,1007-1103,22:00~22:15,0.3103191
2024-10-20,日,23:00:00,蠟筆小新#96,1007-1103,23:00~23:15,0.09365486
2024-10-20,日,23:30:00,蠟筆小新#97,1007-1103,23:30~23:45,0.05694333
2024-10-21,一,00:00:00,倚天屠龍記#5,1007-1103,00:00~00:15,0.04348616
2024-10-21,一,01:00:00,倚天屠龍記#6,1007-1103,01:00~01:15,0.03289055
2024-10-21,一,02:00:00,菜鳥天兵神救援#12,1007-1103,02:00~02:15,0.01913097
2024-10-21,一,03:00:00,菜鳥天兵神救援#13,1007-1103,03:00~03:15,0.01427465
2024-10-21,一,04:00:00,盛裝#7,1007-1103,04:00~04:15,0.01361242
2024-10-21,一,05:00:00,盛裝#8,1007-1103,05:00~05:15,0.01699713
2024-10-21,一,06:00:00,蠟筆小新#404,1007-1103,06:00~06:15,0.02236852
2024-10-21,一,06:30:00,蠟筆小新#405,1007-1103,06:30~06:45,0.04429555
2024-10-21,一,07:00:00,倚天屠龍記#7,1007-1103,07:00~07:15,0.043339
2024-10-21,一,08:00:00,倚天屠龍記#8,1007-1103,08:00~08:15,0.07372781
2024-10-21,一,09:00:00,少年白馬醉春風#15,1007-1103,09:00~09:15,0.10610329
2024-10-21,一,10:00:00,少年白馬醉春風#16,1007-1103,10:00~10:15,0.14804426
2024-10-21,一,11:00:00,恩愛兩不疑#25,1007-1103,11:00~11:15,0.14392375
2024-10-21,一,12:00:00,恩愛兩不疑#26,1007-1103,12:00~12:15,0.15312133
2024-10-21,一,13:00:00,少年白馬醉春風#15,1007-1103,13:00~13:15,0.16239249
2024-10-21,一,14:00:00,少年白馬醉春風#16,1007-1103,14:00~14:15,0.19226623
2024-10-21,一,15:00:00,知否知否應是綠肥紅瘦#37,1007-1103,15:00~15:15,0.21036707
2024-10-21,一,16:00:00,知否知否應是綠肥紅瘦#38,1007-1103,16:00~16:15,0.28357982
2024-10-21,一,17:00:00,萌妻食神S1#9,1007-1103,17:00~17:15,0.2155913
2024-10-21,一,17:30:00,萌妻食神S1#10(完),1007-1103,17:30~17:45,0.17887455
2024-10-21,一,18:00:00,蠟筆小新#406,1007-1103,18:00~18:15,0.23884278
2024-10-21,一,18:30:00,蠟筆小新#407,1007-1103,18:30~18:45,0.28277043
2024-10-21,一,19:00:00,知否知否應是綠肥紅瘦#39,1007-1103,19:00~19:15,0.3269924
2024-10-21,一,20:00:00,知否知否應是綠肥紅瘦#40,1007-1103,20:00~20:15,0.42132279
2024-10-21,一,21:00:00,醫師好辣#217,1007-1103,21:00~21:15,0.1912361
2024-10-21,一,22:00:00,少年白馬醉春風#17,1007-1103,22:00~22:15,0.15672678
2024-10-21,一,23:00:00,少年白馬醉春風#18,1007-1103,23:00~23:15,0.12162881
2024-10-22,二,00:00:00,倚天屠龍記#7,1007-1103,00:00~00:15,0.05489512
2024-10-22,二,01:00:00,倚天屠龍記#8,1007-1103,01:00~01:15,0.03370237
2024-10-22,二,02:00:00,菜鳥天兵神救援#14(完),1007-1103,02:00~02:15,0.02016255
2024-10-22,二,03:00:00,地球的慶典S1#1,1007-1103,03:00~03:15,0.01376057
2024-10-22,二,04:00:00,盛裝#9,1007-1103,04:00~04:15,0.01280396
2024-10-22,二,05:00:00,盛裝#10,1007-1103,05:00~05:15,0.01537946
2024-10-22,二,06:00:00,蠟筆小新#406,1007-1103,06:00~06:15,0.02295882
2024-10-22,二,06:30:00,蠟筆小新#407,1007-1103,06:30~06:45,0.04540253
2024-10-22,二,07:00:00,倚天屠龍記#9,1007-1103,07:00~07:15,0.04606481
